port, timestamp,snr,signal,noise,ms
p1,1764316483.7456,3.566,-58.18,-78.41,20.19
p1,1764316483.8773,3.56,-58.44,-78.45,19.97
p1,1764316493.7058,3.553,-58.1,-78.47,20.33
p1,1764316493.7278,3.571,-58.19,-78.55,20.32
p1,1764316493.8448,3.566,-58.42,-77.92,19.45
p1,1764316493.9768,3.564,-58.24,-78.67,20.39
G,1764316498,13.069093333,-16.747465,22.8
C,1764316498.986,4,0
p1,1764316503.8053,3.558,-58.04,-78.12,20.04
p1,1764316503.8273,3.563,-58.31,-78.01,19.65
p1,1764316503.9443,3.561,-58.18,-78.05,19.82
p1,1764316504.0763,3.566,-58.41,-77.68,19.22
p1,1764316513.9048,3.562,-58.23,-77.51,19.23
p1,1764316513.9266,3.571,-58.34,-77.81,19.41
p1,1764316514.0438,3.564,-58.13,-77.94,19.77
p1,1764316514.1756,3.568,-58.29,-78.07,19.73
p1,1764316524.0041,3.557,-58.11,-77.58,19.42
p1,1764316524.0260,3.575,-58.17,-77.76,19.55
p1,1764316524.1433,3.561,-58.28,-78.45,20.12
p1,1764316524.2750,3.571,-58.21,-77.58,19.32
p1,1764316534.1036,3.563,-58.06,-77.93,19.83
p1,1764316534.1256,3.575,-58.17,-78.15,19.94
p1,1764316534.2428,3.571,-58.26,-77.68,19.37
p1,1764316534.3745,3.553,-58.11,-78.13,19.97
C,1764316538.977,5,0
p1,1764316544.2030,3.561,-58.52,-77.8,19.23
p1,1764316544.2250,3.564,-58.25,-77.42,19.12
p1,1764316544.3420,3.567,-58.57,-77.25,18.62
p1,1764316544.4740,3.563,-58.32,-77.92,19.55
p1,1764316554.3025,3.558,-58.03,-77.78,19.71
p1,1764316554.3245,3.559,-58.18,-77.18,18.94
p1,1764316554.4415,3.56,-58.45,-78.16,19.67
p1,1764316554.5735,3.56,-58.11,-77.88,19.72
G,1764316558,13.069095,-16.747463333,21.5
C,1764316558.986,4,0
p1,1764316564.4018,3.556,-58.14,-77.15,18.96
p1,1764316564.4238,3.562,-58.32,-77.05,18.68
p1,1764316564.5410,3.561,-57.99,-77.89,19.86
p1,1764316564.6728,3.558,-58.25,-77.97,19.67
p1,1764316574.5013,3.568,-58.07,-78.18,20.07
p1,1764316574.5233,3.567,-58.01,-78.44,20.39
p1,1764316574.6405,3.566,-58.27,-78.3,19.99
p1,1764316574.7723,3.566,-58.3,-77.74,19.38
p1,1764316584.6008,3.564,-58.6,-77.71,19.06
p1,1764316584.6228,3.569,-58.62,-78.05,19.38
p1,1764316584.7400,3.556,-58.72,-77.68,18.9
p1,1764316584.8718,3.58,-58.71,-77.77,19
p1,1764316594.7002,3.567,-58.04,-77.55,19.46
p1,1764316594.7222,3.558,-58.37,-77.85,19.43
p1,1764316594.8392,3.57,-58.55,-77.55,18.94
p1,1764316594.9712,3.556,-57.91,-78.21,20.25
C,1764316598.979,5,0
p1,1764316604.7997,3.562,-58.12,-77.9,19.73
p1,1764316604.8217,3.565,-58.05,-77.33,19.23
p1,1764316604.9387,3.567,-57.98,-78.21,20.19
p1,1764316605.0708,3.56,-57.99,-77.35,19.31
p1,1764316614.8990,3.562,-58.2,-78.07,19.82
p1,1764316614.9210,3.564,-58.06,-77.38,19.27
p1,1764316615.0382,3.563,-58.08,-77.6,19.46
p1,1764316615.1700,3.564,-58.34,-77.51,19.12
G,1764316618,13.069095,-16.747461667,20.6
C,1764316618.991,4,0
p1,1764316624.9985,3.557,-58.21,-77.97,19.72
p1,1764316625.0205,3.575,-58.02,-78.37,20.31
p1,1764316625.1377,3.556,-57.82,-77.97,20.1
p1,1764316625.2695,3.563,-58.25,-77.92,19.62
p1,1764316635.0980,3.558,-58.27,-77.71,19.39
p1,1764316635.1200,3.567,-57.99,-78.05,20.02
p1,1764316635.2372,3.566,-58.16,-77.82,19.61
p1,1764316635.3690,3.559,-57.97,-78.53,20.52
C,1764316638.991,5,0
p1,1764316645.1975,3.56,-58.11,-78.28,20.13
p1,1764316645.2195,3.557,-58.27,-78.25,19.94
p1,1764316645.3365,3.563,-58.19,-77.78,19.55
p1,1764316645.4685,3.561,-58.05,-78.24,20.15
p1,1764316655.2970,3.565,-58.44,-78.07,19.58
p1,1764316655.3190,3.568,-58.42,-77.92,19.45
p1,1764316655.4360,3.567,-57.83,-78.25,20.38
p1,1764316655.5680,3.561,-58.09,-77.89,19.76
C,1764316658.99,4,0
p1,1764316665.3965,3.559,-58.11,-76.6,18.42
p1,1764316665.4182,3.564,-58.4,-77.42,18.97
p1,1764316665.5355,3.561,-58.16,-78.17,19.97
p1,1764316665.6672,3.571,-57.93,-77.76,19.78
p1,1764316665.7967,4.92,-70.26,-79.53,8.721
p1,1764316665.7982,-4.667,-69.68,-78.65,8.388
p1,1764316665.8290,5.43,-70.82,-79.25,7.758
p1,1764316665.8292,-2.904,-70.56,-77.65,6.14
p1,1764316665.8940,-5.845,-69.41,-79.57,9.717
p1,1764316665.8957,3.99,-69.77,-78.3,7.874
p1,1764316666.3870,5.461,-70.56,-78.21,6.829
p1,1764316666.3882,5.383,-71.77,-79.87,7.378
p1,1764316666.5532,5.617,-70.83,-78.1,6.37
p1,1764316666.5534,5.657,-70.84,-79.87,8.444
p1,1764316666.6172,5.064,-70.84,-78.5,6.845
p1,1764316666.6175,-5.051,-70.85,-79.27,7.74
p1,1764316666.7152,5.117,-69.91,-78.53,7.982
p1,1764316666.7160,5.04,-69.44,-79.64,9.756
p1,1764316666.9415,-4.585,-69.8,-79.53,9.24
p1,1764316666.9432,-3.091,-69.55,-78.09,7.893
p1,1764316667.3050,-1.99,-71.37,-78.49,6.183
p1,1764316667.3337,-2.164,-69.17,-77.87,8.065
p1,1764316667.3342,7.43,-69.48,-79.2,9.232
p1,1764316667.6830,-4.544,-71.93,-79.34,6.541
p1,1764316667.6842,-4.05,-70.71,-78.42,6.9
p1,1764316667.8647,-3.954,-67.9,-78.13,9.796
p1,1764316667.8670,7.885,-68.72,-79.7,10.61
p1,1764316667.8997,7.472,-71.86,-79.71,7.065
p1,1764316667.9150,-4.658,-68.84,-79.55,10.32
p1,1764316667.9152,-1.896,-68.09,-78.37,9.857
p1,1764316668.1520,-2.93,-70.82,-78.16,6.46
p1,1764316668.1535,-5.928,-70.87,-79.07,7.483
p1,1764316669.6672,-4.338,-69.33,-78.38,8.477
p1,1764316669.7970,5.493,-69.49,-79.55,9.604
p1,1764316669.7977,-3.923,-69.16,-78.36,8.644
p1,1764316669.8267,-5.063,-69.84,-77.71,7.094
p1,1764316669.8275,4.308,-69.66,-78.75,8.518
p1,1764316669.8557,-1.913,-68.52,-77.95,8.895
p1,1764316669.8977,-3.852,-72,-79.69,6.885
p1,1764316669.9270,-7.472,-69.93,-78.49,7.907
p1,1764316670.0564,-7.479,-67.86,-78.67,10.44
p1,1764316670.0572,-3.825,-67.1,-77.42,9.889
p1,1764316670.0710,-6.737,-63.9,-78.49,14.44
p1,1764316670.0712,1.665,-64.09,-77.3,13
p1,1764316670.2277,-3.613,-65.16,-77.58,12.17
p1,1764316670.2554,-4.195,-67.98,-78.36,9.953
p1,1764316670.2567,5.898,-67.78,-79.51,11.42
p1,1764316670.2977,5.419,-62.71,-80.03,17.24
p1,1764316670.3117,3.108,-70.75,-78.01,6.354
p1,1764316670.3120,5.584,-70.61,-79.42,8.196
p1,1764316670.4502,4.623,-63.94,-79.24,15.17
p1,1764316670.4519,3.103,-63.31,-77.77,14.3
p1,1764316670.4917,7.081,-70.75,-79.76,8.424
p1,1764316670.4937,3.051,-71.57,-78.97,6.517
p1,1764316670.5752,3.907,-67.56,-79.13,11.26
p1,1764316670.5754,5.496,-68.74,-77.34,7.961
p1,1764316670.5902,-1.756,-68.37,-77.23,8.263
p1,1764316670.6174,5.605,-69.93,-78.61,8.056
p1,1764316670.6312,-6.384,-64.86,-79.23,14.21
p1,1764316670.6317,-2.459,-64.69,-78.43,13.55
p1,1764316670.6739,-5.763,-66.3,-79.95,13.45
p1,1764316670.6747,5.495,-66.76,-78.58,11.52
p1,1764316670.6892,6.335,-67.61,-79.52,11.62
p1,1764316670.6894,-3.539,-68.04,-78.47,10.02
p1,1764316670.7777,6.445,-71.9,-79.05,6.221
p1,1764316670.8402,7.231,-68.34,-79.44,10.75
p1,1764316670.8412,5.652,-68.4,-78.81,9.991
p1,1764316670.8712,-4.592,-67.83,-78.47,10.26
p1,1764316670.8714,4.388,-68.28,-79.54,10.92
p1,1764316670.9029,3.862,-71.08,-79.16,7.34
p1,1764316670.9032,-3.834,-70.05,-78.07,7.274
p1,1764316670.9339,6.838,-66.07,-79.02,12.73
p1,1764316670.9347,4.287,-66.4,-78.14,11.44
p1,1764316671.0144,-7.378,-68.61,-79.35,10.35
p1,1764316671.0307,-3.826,-69.23,-79.82,10.19
p1,1764316671.0309,3.792,-68.04,-78.37,9.913
p1,1764316671.1092,-4.305,-70.15,-79.69,9.037
p1,1764316671.1257,4.001,-68.28,-79.82,11.23
p1,1764316671.1269,-4.043,-68.69,-78.63,9.477
p1,1764316671.1582,4.292,-65.34,-80.23,14.75
p1,1764316671.1595,-4.286,-64.72,-78.88,13.99
p1,1764316671.1747,-4.689,-61.3,-78.73,17.34
p1,1764316671.1757,-7.153,-61.26,-79.78,18.46
p1,1764316671.2067,-5.122,-68.49,-77.96,8.948
p1,1764316671.2075,6.654,-68.44,-79.87,11.11
p1,1764316671.2409,7.054,-71.76,-79.78,7.274
p1,1764316671.3557,-6.147,-62.82,-78.94,16.01
p1,1764316671.3565,-1.858,-63.28,-78.2,14.78
p1,1764316671.4054,-4.5,-68.11,-77.79,9.191
p1,1764316671.4069,7.173,-68.28,-79.72,11.12
p1,1764316671.4224,5.446,-67.26,-78.8,11.23
p1,1764316671.4239,-5.782,-67.01,-79.2,11.92
p1,1764316671.4575,-4.494,-71.83,-79.36,6.679
p1,1764316671.5239,3.915,-68.64,-79.26,10.23
p1,1764316671.5242,-3.922,-67.75,-78.35,10.21
p1,1764316671.5412,4.02,-66.96,-78.08,10.78
p1,1764316671.5574,-2.765,-60.25,-78.17,17.85
p1,1764316671.5582,4.745,-60.51,-78.74,18.16
p1,1764316671.5739,-6.119,-71.95,-78.97,6.065
p1,1764316671.6247,3.544,-62.67,-78.11,15.31
p1,1764316671.6260,6.639,-62.9,-79.48,16.49
p1,1764316671.7280,6.258,-62.63,-80.01,17.3
p1,1764316671.8895,-7.131,-61.5,-79.52,17.95
p1,1764316671.9442,-4.731,-60.54,-78.53,17.93
p1,1764316671.9462,5.853,-60.86,-79.26,18.33
p1,1764316671.9644,-5.394,-71.84,-79.41,6.735
p1,1764316672.0582,-3.333,-60.53,-78.31,17.7
p1,1764316672.0587,-5.857,-60.29,-79.08,18.73
p1,1764316672.1332,4.596,-59.72,-77.8,18.02
p1,1764316672.1344,-5.934,-59.56,-79.08,19.46
p1,1764316672.1730,-5.392,-72.06,-79.65,6.758
p1,1764316672.2299,-6.734,-72.25,-79.31,6.107
p1,1764316672.2852,5.464,-57.49,-78.78,21.26
p1,1764316672.2862,3.784,-57.37,-77.61,20.21
p1,1764316672.3050,-4.35,-69.08,-77.56,7.819
p1,1764316672.3052,-4.308,-69.32,-78.67,8.804
p1,1764316672.3235,-3.16,-60.31,-78.02,17.64
p1,1764316672.3237,6.373,-60.28,-79.09,18.75
p1,1764316672.3604,-6.379,-63.17,-79.22,15.94
p1,1764316672.3622,-3.09,-63.47,-78.47,14.86
p1,1764316672.3805,-2.418,-59.71,-78.49,18.73
p1,1764316672.3807,-6.744,-59.86,-79.35,19.44
p1,1764316672.3974,4.698,-70.83,-78.98,7.429
p1,1764316672.5067,6.357,-70.82,-79.93,8.541
p1,1764316672.5069,-4.297,-70.98,-78.49,6.654
p1,1764316672.5617,-7.525,-63.83,-79.35,15.39
p1,1764316672.5779,-5.156,-62.21,-78.24,15.92
p1,1764316672.5789,6.388,-61.94,-79.21,17.19
p1,1764316672.6640,5.913,-62.26,-79.83,17.5
p1,1764316672.6642,-4.401,-62.6,-78.39,15.67
p1,1764316672.6807,-5.173,-63.99,-78.09,13.93
p1,1764316672.6815,4.282,-64.87,-79.81,14.8
p1,1764316672.7150,-5.531,-70.96,-78.67,6.906
p1,1764316672.7170,2.396,-70.59,-77.84,6.353
p1,1764316672.7499,5.845,-68.5,-79.5,10.64
p1,1764316672.7504,-1.869,-68.68,-78.49,9.328
p1,1764316672.7672,-3.439,-66.17,-78.36,11.92
p1,1764316672.7674,-7.118,-66.59,-79.35,12.52
p1,1764316672.8502,4.659,-67.76,-79.54,11.48
p1,1764316672.8504,2.814,-67.09,-78.58,11.18
p1,1764316672.9187,-2.591,-67.41,-78.13,10.33
p1,1764316672.9337,-2.295,-68.95,-78.36,8.886
p1,1764316672.9832,5.103,-63.95,-77.55,13.41
p1,1764316672.9847,-6.467,-64.04,-78.85,14.66
p1,1764316673.0814,-5.715,-67.89,-79.77,11.58
p1,1764316673.0824,-3.985,-68.06,-78.45,9.969
p1,1764316673.1154,-5.976,-71.04,-79.45,7.731
p1,1764316673.1302,5.653,-71.92,-79.18,6.36
p1,1764316673.1899,4.409,-69.24,-78.03,8.165
p1,1764316673.1904,4.363,-69.95,-79.82,9.392
p1,1764316673.2339,-4.283,-65.57,-79.7,13.97
p1,1764316673.2347,-4.593,-65.7,-77.8,11.83
p1,1764316673.2612,-7.455,-69.55,-78.89,8.799
p1,1764316673.2762,-5.875,-68.19,-79.09,10.54
p1,1764316673.3275,6.421,-69.61,-76.76,6.22
p1,1764316673.3515,5.141,-67.13,-76.2,8.495
p1,1764316673.3522,6.684,-66.06,-76.88,10.44
p1,1764316673.4222,2.481,-63.34,-77.69,14.19
p1,1764316673.4910,-6.394,-68,-77.19,8.633
p1,1764316673.4922,2.324,-67.84,-76.07,7.521
p1,1764316673.6017,-4.1,-70.14,-79.2,8.481
p1,1764316673.6032,2.28,-69.85,-77.91,7.332
p1,1764316673.6672,6.213,-66.58,-78.74,11.89
p1,1764316673.7497,-4.688,-68.14,-79.31,10.83
p1,1764316673.7514,-3.653,-68.74,-77.53,8.179
p1,1764316673.7652,-6.506,-70.6,-79.44,8.231
p1,1764316673.8549,-6.795,-69.07,-79.83,10.38
p1,1764316673.8559,4.325,-68.53,-78.37,9.374
p1,1764316673.9012,-7.421,-68.67,-79.39,10.34
p1,1764316673.9020,3.7,-68.29,-77.87,9.081
p1,1764316673.9797,-4.68,-69.32,-78.47,8.586
p1,1764316673.9802,-4.879,-69.79,-79.29,8.985
p1,1764316674.0092,-3.915,-69.38,-79.39,9.551
p1,1764316674.0099,-4.474,-68.9,-78.56,9.159
p1,1764316674.0399,4.273,-72.64,-79.65,6.048
p1,1764316674.0412,-3.899,-70.71,-77.76,6.096
p1,1764316674.1750,-2.217,-70.45,-77.92,6.62
p1,1764316674.1755,-4.312,-71.53,-79.54,7.264
p1,1764316674.2037,4.311,-70.9,-78.48,6.747
p1,1764316674.4284,-2.438,-64.4,-78.28,13.71
p1,1764316674.4872,5.887,-69,-79.52,10.12
p1,1764316674.4884,-5.494,-70.18,-78.19,7.258
p1,1764316674.5162,-4.319,-68.24,-78.23,9.532
p1,1764316674.6212,-4.33,-72.14,-79.87,6.933
p1,1764316674.6367,-5.232,-71.48,-79.26,6.981
p1,1764316674.7115,4.735,-69.88,-77.86,7.231
p1,1764316674.7127,6.408,-69.84,-79.07,8.672
p1,1764316674.7892,5.445,-69.87,-78.06,7.471
p1,1764316674.7905,-4.624,-69.75,-78.97,8.667
p1,1764316674.8524,-5.21,-69.8,-79.71,9.443
p1,1764316674.8534,-2.749,-69.01,-78.09,8.51
p1,1764316674.8692,3.903,-68.22,-77.76,9.032
p1,1764316674.8860,5.886,-71.09,-79.7,7.975
p1,1764316674.9180,-7.783,-71.91,-78.98,6.124
p1,1764316674.9512,-5.802,-71.6,-80.29,8.056
p1,1764316675.4957,3.558,-57.86,-78.08,20.18
p1,1764316675.5177,3.562,-58.21,-77.98,19.72
p1,1764316675.6349,3.561,-57.85,-77.46,19.56
p1,1764316675.7667,3.556,-58.23,-77.72,19.44
G,1764316678,13.069095,-16.747461667,20.6
p1,1764316685.5952,3.557,-58.13,-77.95,19.77
p1,1764316685.6172,3.572,-58.07,-77.91,19.79
p1,1764316685.7344,3.556,-58.04,-77.35,19.26
p1,1764316685.8662,3.563,-58.15,-78.06,19.87
p1,1764316695.6947,3.556,-58.13,-78.16,19.99
p1,1764316695.7167,3.563,-58.06,-77.87,19.77
p1,1764316695.8337,3.557,-58.33,-77.97,19.59
p1,1764316695.9657,3.56,-58.3,-78.33,19.98
C,1764316698.987,5,0
p1,1764316705.7942,3.564,-58.04,-77.48,19.4
p1,1764316705.8162,3.575,-58.15,-77.92,19.72
p1,1764316705.9332,3.566,-57.99,-78.34,20.31
p1,1764316706.0652,3.564,-58,-77.51,19.46
p1,1764316715.8934,3.561,-58.27,-78.27,19.96
p1,1764316715.8937,3.38,-66.92,-79.24,12.06
p1,1764316715.9154,3.558,-58.14,-78,19.81
p1,1764316716.0327,3.568,-58.15,-78.5,20.32
p1,1764316716.1644,3.562,-57.95,-78.26,20.27
C,1764316718.987,4,0
p1,1764316725.9929,3.568,-57.97,-76.86,18.83
p1,1764316726.0149,3.566,-57.92,-76.66,18.69
p1,1764316726.1322,3.566,-58.05,-77.8,19.71
p1,1764316726.2639,3.559,-57.82,-77.26,19.39
p1,1764316736.0924,3.563,-58.02,-77.33,19.25
p1,1764316736.1144,3.559,-58.13,-77.17,18.98
p1,1764316736.2316,3.563,-57.82,-77.41,19.53
p1,1764316736.3634,3.566,-57.85,-76.94,19.03
G,1764316738,13.069091667,-16.747461667,20.1
C,1764316738.988,5,0
p1,1764316745.1406,-7.475,-69.28,-77.05,6.969
p1,1764316745.6507,4.668,-66.13,-76.43,9.87
p1,1764316745.6517,5.694,-67.04,-76.65,9.107
p1,1764316746.1919,3.563,-58.28,-76.14,17.79
p1,1764316746.2139,3.56,-58.26,-75.66,17.31
p1,1764316746.3309,3.562,-58.2,-74.97,16.68
p1,1764316746.4629,3.561,-58.08,-75.46,17.3
p1,1764316749.2324,-6.643,-67.17,-75.41,7.53
p1,1764316749.2632,-4.999,-66.57,-75.75,8.619
p1,1764316749.2637,-6.915,-67.04,-76.14,8.519
p1,1764316749.5002,-3.234,-65.8,-75.21,8.886
p1,1764316749.5019,-6.212,-65.49,-75.97,10.07
p1,1764316749.5274,-4.678,-67.04,-75.18,7.418
p1,1764316749.5289,-5.086,-66.96,-76.17,8.654
p1,1764316749.5804,-7.6,-66.54,-76.01,8.957
p1,1764316749.6572,-2.797,-67.75,-74.87,6.189
p1,1764316749.6579,-7.568,-68.67,-76.03,6.485
p1,1764316749.7302,5.9,-67.81,-75.74,7.168
p1,1764316749.8454,-5.49,-68.06,-75.07,6.042
p1,1764316750.9462,-4.233,-68.16,-75.71,6.712
p1,1764316751.1524,5.139,-67.1,-75.5,7.713
p1,1764316751.1529,4.74,-67.38,-75.42,7.301
p1,1764316751.4076,-2.317,-62.33,-75.56,13.02
p1,1764316751.4091,-7.822,-62.86,-76.01,12.93
p1,1764316751.4489,5.764,-67.33,-75.46,7.407
p1,1764316751.4492,5.711,-67.66,-75.3,6.815
p1,1764316751.5227,3.154,-66.09,-75.1,8.432
p1,1764316751.5239,-6.165,-65.11,-76.22,10.76
p1,1764316751.6669,6.255,-68.57,-75.96,6.511
p1,1764316751.7461,5.304,-68.1,-76.06,7.208
p1,1764316751.7636,6.743,-68.55,-75.65,6.165
p1,1764316751.8351,6.928,-68.15,-76.17,7.268
p1,1764316751.8364,-3.29,-67.73,-76.21,7.819
p1,1764316752.0676,-4.491,-66.68,-75.44,8.139
p1,1764316752.0681,-3.85,-67.48,-75.71,7.525
p1,1764316752.2172,6.263,-68.51,-76.5,7.236
p1,1764316752.3831,-4.709,-67.06,-75.18,7.39
p1,1764316752.3834,5.977,-68.34,-76.18,7.061
p1,1764316752.3982,3.013,-67.69,-75.67,7.226
p1,1764316752.4524,6.76,-69.09,-76.08,6.024
p1,1764316752.5354,-3.874,-69.34,-76.47,6.201
p1,1764316752.7197,3.754,-63.15,-74.99,11.54
p1,1764316752.7204,-7.454,-63.3,-75.89,12.35
p1,1764316752.8684,3.085,-67.71,-75.08,6.497
p1,1764316752.8687,-5.715,-67.85,-75.49,6.822
p1,1764316752.9269,3.913,-67.24,-75.33,7.35
p1,1764316752.9289,-5.495,-67.32,-75.22,7.131
p1,1764316753.2674,-3.914,-62.67,-75.02,12.09
p1,1764316753.3876,-5.418,-65.47,-75.58,9.667
p1,1764316753.3887,4.655,-65.85,-75.16,8.774
p1,1764316753.4694,7.128,-67.94,-75.67,6.932
p1,1764316753.4697,3.159,-68.46,-75.44,6.006
p1,1764316753.5979,-3.129,-66.78,-74.51,6.927
p1,1764316753.6446,-5.136,-66.54,-73.78,6.337
p1,1764316753.6449,-5.107,-66.32,-74.14,7.034
p1,1764316753.7186,-6.729,-63.04,-74.79,11.44
p1,1764316753.7194,2.685,-62.49,-74.84,12.09
p1,1764316753.7934,5.517,-64.72,-73.38,8.017
p1,1764316753.7942,7.88,-64.04,-73.7,9.164
p1,1764316754.1101,3.481,-65.17,-75.96,10.41
p1,1764316754.1116,-5.063,-65.11,-75.88,10.4
p1,1764316754.1524,-5.966,-65.71,-76.02,9.89
p1,1764316754.1534,-1.985,-66.17,-76.1,9.462
p1,1764316754.1674,-5.895,-68.33,-76.27,7.178
p1,1764316754.1969,5.485,-63.64,-76.34,12.46
p1,1764316754.2232,1.913,-67.07,-75.96,8.299
p1,1764316754.2669,5.093,-68.5,-75.89,6.516
p1,1764316754.3059,4.854,-68.47,-75.77,6.403
p1,1764316754.3072,7.43,-69.28,-76.85,6.738
p1,1764316754.4014,-7.81,-67.67,-75.4,6.929
p1,1764316754.4804,3.211,-67.72,-75.07,6.462
p1,1764316754.4806,6.362,-68.06,-75.99,7.164
p1,1764316754.5652,4.505,-65.83,-75.42,9.091
p1,1764316754.5659,5.615,-65.32,-75.26,9.473
p1,1764316754.6082,7.51,-67.22,-75.79,7.916
p1,1764316754.6084,-2.204,-67.12,-75.35,7.523
p1,1764316754.6372,5.116,-64.29,-75.24,10.59
p1,1764316754.6521,-7.408,-67.8,-76.15,7.673
p1,1764316754.6676,5.605,-66.12,-76.14,9.571
p1,1764316754.6681,2.354,-66.31,-75.17,8.249
p1,1764316754.6827,-7.224,-67.54,-76.15,7.959
p1,1764316754.6834,2.019,-67.5,-74.96,6.596
p1,1764316754.7909,-6.249,-67.47,-75.8,7.639
p1,1764316754.7914,3.879,-66.12,-75.69,9.057
p1,1764316754.8219,-7.159,-56.09,-76.03,19.9
p1,1764316754.8234,-3.201,-56.16,-75.21,18.99
p1,1764316754.8701,-4.258,-67.46,-75.3,7.062
p1,1764316754.9379,7.654,-67.69,-76.95,8.714
p1,1764316754.9389,4.244,-66.64,-76.08,8.913
p1,1764316755.0236,-7.423,-68.48,-76.2,6.906
p1,1764316755.0424,-5.048,-63.54,-76.65,12.88
p1,1764316755.0429,4.823,-63.43,-75.96,12.28
p1,1764316755.0956,-6.36,-66.47,-76.75,9.859
p1,1764316755.0969,4.484,-67.05,-75.65,7.956
p1,1764316755.1901,5.2,-69.45,-76.54,6.152
p1,1764316755.2882,7.247,-68.24,-77.4,8.595
p1,1764316755.2894,3.942,-69.3,-76.64,6.457
p1,1764316755.3874,2.377,-69.54,-76.6,6.097
p1,1764316755.4071,6.411,-66.34,-76.92,10.18
p1,1764316755.4469,-3.557,-68.66,-76.51,7.071
p1,1764316755.4486,7.29,-68.8,-77.27,7.801
p1,1764316755.5279,-7.88,-61.8,-76.98,15.05
p1,1764316755.5292,2.103,-61.65,-76.38,14.58
p1,1764316755.6117,-6.058,-68.35,-77.5,8.586
p1,1764316755.6139,-2.673,-68.51,-76.12,6.777
p1,1764316755.6781,2.562,-62.09,-76.23,13.97
p1,1764316755.6789,-5.739,-62.19,-76.52,14.16
p1,1764316755.7459,-2.666,-53.62,-76.16,22.52
p1,1764316755.7464,-6.625,-53.69,-76.87,23.16
p1,1764316755.8096,5.84,-67.27,-77.05,9.297
p1,1764316755.8104,-5.756,-67.04,-76.31,8.729
p1,1764316755.8746,-3.159,-69.63,-76.67,6.087
p1,1764316755.9394,-4.589,-69.28,-77.32,7.303
p1,1764316756.0642,6.663,-63.43,-76.57,12.91
p1,1764316756.0652,2.82,-63.68,-76.24,12.31
p1,1764316756.1049,7.534,-61.33,-77.34,15.9
p1,1764316756.1466,5.089,-66.79,-76.58,9.302
p1,1764316756.2914,3.559,-58.72,-75.08,16.25
p1,1764316756.3134,3.564,-58.58,-75.67,17
p1,1764316756.3436,5.587,-60.99,-76.25,15.13
p1,1764316756.3454,3.067,-60.98,-75.32,14.18
p1,1764316756.4204,-5.536,-60.58,-73.18,12.35
p1,1764316756.4304,3.554,-57.9,-69.59,11.39
p1,1764316756.4582,7.552,-61.08,-76.34,15.13
p1,1764316756.4584,4.605,-61.31,-75.51,14.03
p1,1764316756.4961,-4.283,-61.05,-75.66,14.46
p1,1764316756.4971,4.728,-61.26,-75.88,14.46
p1,1764316756.5624,3.562,-57.86,-72.12,14.1
p1,1764316756.5704,7.452,-65.88,-73.14,6.354
p1,1764316756.7009,5.094,-65.72,-75.42,9.212
p1,1764316756.7011,5.915,-66.57,-75.97,8.872
p1,1764316756.7171,4.717,-60.34,-75.14,14.65
p1,1764316756.7174,4.671,-60.34,-75.53,15.06
p1,1764316756.7549,-4.655,-68.19,-75.74,6.712
p1,1764316756.7561,3.18,-67.93,-75.05,6.184
p1,1764316756.7734,-4.276,-58.4,-75.69,17.21
p1,1764316756.7744,-4.301,-58.44,-75.09,16.56
p1,1764316756.7911,1.803,-65.73,-74.91,8.626
p1,1764316756.7924,7.076,-64.71,-75.45,10.36
p1,1764316756.8271,6.388,-60.14,-75.18,14.91
p1,1764316756.8284,-3.708,-60.4,-74.68,14.12
p1,1764316756.8446,-3.485,-60.79,-75.41,14.46
p1,1764316756.8449,4.475,-60.75,-75.84,14.95
p1,1764316756.9511,5.077,-65.32,-75.08,9.284
p1,1764316757.2236,3.832,-57.43,-75.22,17.72
p1,1764316757.2249,-6.045,-57.57,-75.57,17.93
p1,1764316757.2904,3.313,-67.4,-74.93,6.68
p1,1764316757.2914,-5.045,-67.19,-75.36,7.453
p1,1764316757.3564,5.403,-66.74,-75.44,8.077
p1,1764316757.3571,-5.496,-66.72,-75,7.582
p1,1764316757.4059,6.99,-67.65,-76.2,7.893
p1,1764316757.4546,-3.109,-53.6,-75.61,21.98
p1,1764316757.4566,-6.719,-53.87,-75.58,21.68
p1,1764316757.4729,6.874,-53.77,-75.71,21.91
p1,1764316757.4886,-7.925,-68.02,-75.99,7.215
p1,1764316757.5376,-6.799,-68.93,-76.03,6.16
p1,1764316757.5529,7.238,-55.3,-75.69,20.34
p1,1764316757.5694,-4.756,-67.18,-75.85,8.04
p1,1764316757.5696,-4.793,-67.59,-76.16,7.914
p1,1764316757.5854,6.289,-51.06,-75.78,24.71
p1,1764316757.5859,1.894,-51.24,-75.04,23.78
p1,1764316757.6169,-7.1,-64.76,-76,10.9
p1,1764316757.6189,-3.901,-64.11,-75.03,10.56
p1,1764316757.6324,2.747,-68.06,-75.24,6.255
p1,1764316757.6329,-7.498,-68.63,-76.18,6.716
p1,1764316757.6489,-3.899,-68.49,-75.57,6.128
p1,1764316757.6491,-3.905,-69.39,-76.75,6.482
p1,1764316757.6642,-6.696,-64.56,-77.19,12.39
p1,1764316757.6662,2.353,-64.42,-75.94,11.21
p1,1764316757.6817,3.975,-68.33,-76.07,6.937
p1,1764316757.6819,-7.506,-68.17,-76.91,8.118
p1,1764316757.6954,-5.611,-68.44,-76.26,7.038
p1,1764316757.6957,-2.678,-68.72,-76.08,6.483
